,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,1,-1,20.16,20.16,100.0,2,4.313192398649133
0,2,-1,6.5,6.5,100.0,3,1.3115379524844943
0,3,-1,219.6,106.12,48.32,15,25.614241105017705
0,4,-1,279.44,115.2,41.23,18,28.339658757436947
0,5,-1,183.38,82.5,44.99,12,21.107184752400425
0,6,-1,281.45,110.62,39.3,16,31.62866566630578
0,7,-1,235.8,93.3,39.57,14,23.53128376018873
0,8,-1,267.84,90.0,33.6,16,20.70485710161986
0,9,-1,228.96,119.57,52.22,15,31.614547476296696
0,10,-1,236.74,107.7,45.49,17,28.65778334973358
0,11,-1,259.1,111.45,43.01,17,32.5659013300328
0,12,-1,283.46,115.2,40.64,18,31.072350172342272
0,13,-1,28.2,28.2,100.0,3,8.365847791737773
0,14,-1,75.6,61.58,81.46,4,16.350343399772754
0,15,-1,7.2,7.2,100.0,1,0.9385860092140992
0,16,-1,338.26,82.5,24.39,18,16.926504290993
0,17,-1,193.68,86.25,44.53,13,16.151303672616336
0,18,-1,185.47,82.5,44.48,14,16.819866652151674
0,19,-1,227.88,107.25,47.06,14,27.33645430110788
0,20,-1,28.63,28.63,100.0,3,8.393686317521286
0,21,-1,54.0,54.0,100.0,3,13.146595963601458
0,22,-1,224.78,118.95,52.92,15,31.09298182054873
0,23,-1,385.06,122.7,31.87,21,27.168549881806282
0,24,-1,175.68,67.2,38.25,11,15.398229719070718
0,25,-1,168.98,82.5,48.82,11,16.66018526769899
0,26,-1,253.08,67.5,26.67,18,17.347573072256154
0,27,-1,3.05,3.05,100.0,1,0.7286016936325005
0,28,-1,302.66,93.75,30.98,20,23.412645345613093
0,29,-1,298.08,126.45,42.42,21,30.749014025348828
0,30,-1,254.52,111.45,43.79,18,27.842093829230105
0,31,-1,216.58,122.1,56.38,17,34.346685702287
0,32,-1,333.72,97.44,29.2,18,24.550949906043957
0,33,-1,27.17,27.17,100.0,3,7.300942325682571
0,34,-1,273.6,85.95,31.41,17,17.511811115658293
0,35,-1,250.92,99.0,39.45,17,22.125816738905588
0,36,-1,287.5,86.25,30.0,18,18.23753817239099
0,37,-1,221.88,83.12,37.46,15,16.951056737803764
0,38,-1,210.6,83.97,39.87,15,19.323239289899256
0,39,-1,2.59,2.59,100.0,2,0.5720893784073187
0,40,-1,41.76,41.76,100.0,2,9.52335727640894
0,41,-1,348.34,106.22,30.49,21,25.516240374243345
0,42,-1,291.24,105.0,36.05,16,19.090190420462417
0,43,-1,209.3,94.89,45.34,17,16.215784204951166
0,44,-1,250.06,117.39,46.94,16,22.84045593482843
0,45,-1,33.84,33.84,100.0,2,8.438678987535788
0,46,-1,59.04,59.04,100.0,4,11.013434792929296
0,47,-1,222.12,116.79,52.58,16,22.831312089977686
0,48,-1,387.22,123.84,31.98,26,27.88877004143657
0,49,-1,361.8,150.09,41.48,26,33.88219121880555
0,50,-1,273.6,137.64,50.31,17,27.250517151962217
0,51,-1,355.32,127.59,35.91,26,26.069008258889237
0,52,-1,38.98,38.98,100.0,4,9.737885383699012
0,53,-1,34.2,34.2,100.0,1,9.839869172541242
0,54,-1,244.56,95.62,39.1,19,15.364258745255459
0,55,-1,287.14,99.38,34.61,20,18.956354663911267
0,56,-1,270.72,108.75,40.17,17,20.266391255996883
0,57,-1,264.0,87.39,33.1,19,12.068973819371287
0,58,-1,270.72,127.89,47.24,18,25.806022259757
0,59,-1,51.7,51.7,100.0,6,13.213445206746721
0,60,-1,33.84,33.84,100.0,3,10.615613927098886
0,61,-1,249.12,109.26,43.86,18,28.90524302869356
0,62,-1,254.52,107.64,42.29,19,21.968043775192264
0,63,-1,274.46,131.79,48.02,18,30.1462082442405
0,64,-1,270.84,88.96,32.85,18,15.651758809459526
0,65,-1,274.46,110.52,40.27,19,26.22325254783562
0,66,-1,51.0,45.48,89.18,5,7.842755253161478
0,67,-1,311.73,117.42,37.67,19,23.700516326178853
0,68,-1,358.56,133.95,37.36,25,33.4711916956719
0,69,-1,299.16,123.95,41.43,19,32.024166587832845
0,70,-1,254.64,127.59,50.11,18,31.490285671574785
0,71,-1,346.32,129.62,37.43,22,20.383635994250614
0,72,-1,68.4,68.4,100.0,6,11.77512113139303
0,73,-1,44.64,44.64,100.0,4,10.687405662207585
0,74,-1,217.22,148.36,68.3,18,31.87614893909835
0,75,-1,385.56,98.64,25.58,23,22.77821749597423
0,76,-1,275.4,100.52,36.5,20,23.325069720858775
0,77,-1,247.08,116.85,47.29,16,27.431674657411826
0,78,-1,256.54,118.42,46.16,20,22.73763331123076
0,79,-1,24.41,24.41,100.0,3,5.709581816812945
0,80,-1,57.6,57.6,100.0,3,12.68407764730067
0,81,-1,261.69,132.9,50.79,20,25.37066351981238
0,82,-1,363.53,129.3,35.57,27,28.44541060608286
0,83,-1,306.0,141.6,46.27,21,31.04163857918557
0,84,-1,349.32,135.24,38.72,23,27.220661910512717
0,85,-1,229.32,105.39,45.96,17,18.860537388982195
0,86,-1,44.64,44.64,100.0,3,9.910757791783304
0,87,-1,8.64,8.64,100.0,1,2.335419849629472
0,88,-1,275.76,117.39,42.57,20,19.825679997205313
0,89,-1,277.78,138.39,49.82,20,29.439277910359888
0,90,-1,270.0,110.86,41.06,21,25.725815282495983
0,91,-1,304.68,153.99,50.54,18,31.097271316378357
0,92,-1,343.58,123.36,35.9,22,20.300590210477388
0,93,-1,21.6,21.6,100.0,2,5.948963796775555
0,94,-1,14.4,14.4,100.0,1,1.4436542611560839
0,95,-1,341.28,118.75,34.8,20,19.801640201142025
0,96,-1,318.24,107.85,33.89,18,16.93392210570644
0,97,-1,329.18,106.25,32.28,22,15.233666949462627
0,98,-1,322.82,104.26,32.3,21,14.094170126697541
0,99,-1,383.76,127.74,33.29,24,18.5321585801901
0,100,-1,50.16,50.16,100.0,6,9.016268018112104
0,101,-1,106.42,100.12,94.08,7,14.859732528842112
