,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,1,-1,20.16,20.16,100.0,2,4.313192398649133
0,2,-1,6.5,6.5,100.0,3,1.3115379524844943
0,3,-1,219.6,208.89,95.12,15,51.8931895884361
0,4,-1,279.44,279.44,100.0,18,64.37589132320505
0,5,-1,183.38,183.38,100.0,12,48.46196362510703
0,6,-1,281.45,249.06,88.49,16,67.9815322496322
0,7,-1,235.8,222.88,94.52,14,57.20238461723561
0,8,-1,267.84,257.43,96.11,16,58.54798438148346
0,9,-1,228.96,228.96,100.0,15,58.8583814348916
0,10,-1,236.74,235.93,99.66,17,61.818257248832175
0,11,-1,259.1,242.24,93.49,17,69.43918358274925
0,12,-1,283.46,283.46,100.0,18,72.68311614260092
0,13,-1,28.2,28.2,100.0,3,8.365847791737773
0,14,-1,75.6,75.6,100.0,4,20.652022095006647
0,15,-1,7.2,7.2,100.0,1,0.9385860092140992
0,16,-1,338.26,292.67,86.52,18,57.74723566520212
0,17,-1,193.68,183.56,94.77,13,36.92206568372997
0,18,-1,185.47,185.47,100.0,14,39.565193835142956
0,19,-1,227.88,221.82,97.34,14,57.14507477644147
0,20,-1,28.63,28.63,100.0,3,8.393686317521286
0,21,-1,54.0,54.0,100.0,3,13.146595963601458
0,22,-1,224.78,216.68,96.4,15,55.2274938509713
0,23,-1,385.06,345.71,89.78,21,68.80087509473114
0,24,-1,175.68,164.52,93.65,11,38.87410293169105
0,25,-1,168.98,163.58,96.8,11,35.489792624204405
0,26,-1,253.08,215.14,85.01,18,55.86223075545178
0,27,-1,3.05,3.05,100.0,1,0.7286016936325005
0,28,-1,302.66,256.88,84.87,20,63.56079176707073
0,29,-1,298.08,285.23,95.69,21,63.77035824264249
0,30,-1,254.52,248.97,97.82,18,60.966976335329996
0,31,-1,216.58,216.22,99.83,17,61.815681306740345
0,32,-1,333.72,246.84,73.97,18,59.191736691968934
0,33,-1,27.17,27.17,100.0,3,7.300942325682571
0,34,-1,273.6,251.34,91.86,17,50.37197119647574
0,35,-1,250.92,250.92,100.0,17,54.268369633724646
0,36,-1,287.5,258.34,89.86,18,53.46113679211306
0,37,-1,221.88,206.52,93.08,15,44.129452044426884
0,38,-1,210.6,183.0,86.89,15,43.05381001915923
0,39,-1,2.59,2.59,100.0,2,0.5720893784073187
0,40,-1,41.76,41.76,100.0,2,9.52335727640894
0,41,-1,348.34,314.26,90.22,21,70.8172763440511
0,42,-1,291.24,264.98,90.98,16,45.68789741290787
0,43,-1,209.3,196.02,93.66,17,35.52531165105488
0,44,-1,250.06,249.41,99.74,16,46.216268799780124
0,45,-1,33.84,33.84,100.0,2,8.438678987535788
0,46,-1,59.04,59.04,100.0,4,11.013434792929296
0,47,-1,222.12,222.12,100.0,16,43.53675707376777
0,48,-1,387.22,319.52,82.52,26,61.903294206698405
0,49,-1,361.8,352.19,97.34,26,69.79282217873659
0,50,-1,273.6,268.2,98.03,17,49.20033617778933
0,51,-1,355.32,335.92,94.54,26,57.613604377314225
0,52,-1,38.98,38.98,100.0,4,9.737885383699012
0,53,-1,34.2,34.2,100.0,1,9.839869172541242
0,54,-1,244.56,231.36,94.6,19,37.67632490299437
0,55,-1,287.14,279.52,97.35,20,49.74588038446667
0,56,-1,270.72,260.42,96.2,17,48.005233494906875
0,57,-1,264.0,248.26,94.04,19,31.815739268000378
0,58,-1,270.72,242.08,89.42,18,45.03897376290713
0,59,-1,51.7,51.7,100.0,6,13.235132678387629
0,60,-1,33.84,33.84,100.0,3,10.683772626612898
0,61,-1,249.12,248.12,99.6,18,63.84705814874589
0,62,-1,254.52,218.31,85.77,19,44.21030897224398
0,63,-1,274.46,274.1,99.87,18,56.70940039440779
0,64,-1,270.84,234.63,86.63,18,38.87461972043565
0,65,-1,274.46,274.46,100.0,19,65.10187408186131
0,66,-1,51.0,51.0,100.0,5,8.406617098562453
0,67,-1,311.73,280.95,90.13,19,49.38557807505344
0,68,-1,358.56,327.15,91.24,25,73.75355062888036
0,69,-1,299.16,282.87,94.55,19,69.3904905302172
0,70,-1,254.64,242.64,95.29,18,57.02165303442841
0,71,-1,346.32,315.96,91.23,22,41.78114819682647
0,72,-1,68.4,68.4,100.0,6,12.724477323634066
0,73,-1,44.64,44.64,100.0,4,10.736686096750587
0,74,-1,217.22,217.22,100.0,18,46.45457278200751
0,75,-1,385.56,309.0,80.14,23,68.1846001321829
0,76,-1,275.4,234.1,85.0,20,56.09533887044886
0,77,-1,247.08,222.76,90.16,16,53.56759744957633
0,78,-1,256.54,256.54,100.0,20,44.85526918967838
0,79,-1,24.41,24.41,100.0,3,5.709581816812945
0,80,-1,57.6,57.6,100.0,3,12.68407764730067
0,81,-1,261.69,244.47,93.42,20,45.81974429459545
0,82,-1,363.53,310.0,85.27,27,61.38908819958873
0,83,-1,306.0,285.67,93.36,21,59.12664737287692
0,84,-1,349.32,282.45,80.86,23,55.50806890598079
0,85,-1,229.32,223.92,97.65,17,41.7974719327091
0,86,-1,44.64,44.64,100.0,3,9.910757791783304
0,87,-1,8.64,8.64,100.0,1,2.335419849629472
0,88,-1,275.76,267.64,97.06,20,44.10607910700396
0,89,-1,277.78,277.78,100.0,20,54.22991431616851
0,90,-1,270.0,264.84,98.09,21,56.98993424341784
0,91,-1,304.68,299.27,98.22,18,53.05076888931665
0,92,-1,343.58,303.89,88.45,22,43.744421244737275
0,93,-1,21.6,21.6,100.0,2,5.948963796775555
0,94,-1,14.4,14.4,100.0,1,1.4436542611560839
0,95,-1,341.28,332.41,97.4,20,49.16796010186789
0,96,-1,318.24,305.15,95.89,18,43.3817787156264
0,97,-1,329.18,302.49,91.89,22,41.919771353378415
0,98,-1,322.82,290.08,89.86,21,37.99581002629754
0,99,-1,383.76,334.5,87.16,24,39.83946759011061
0,100,-1,50.16,50.16,100.0,6,9.011625552662101
0,101,-1,106.42,106.42,100.0,7,15.41786327232725
