,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,1,-1,20.16,20.16,100.0,2,4.313192398649133
0,2,-1,6.5,6.5,100.0,3,1.3115379524844943
0,3,-1,219.6,189.21,86.16,15,46.248001752815235
0,4,-1,279.44,252.16,90.24,18,57.39107461381952
0,5,-1,183.38,177.98,97.06,12,45.99731049450576
0,6,-1,281.45,243.01,86.34,16,66.38645763752808
0,7,-1,235.8,201.62,85.5,14,50.67854382170182
0,8,-1,267.84,217.11,81.06,16,48.50655645243188
0,9,-1,228.96,228.96,100.0,15,56.948385226604714
0,10,-1,236.74,222.39,93.94,17,56.73947066839857
0,11,-1,259.1,214.64,82.84,17,61.483639129295554
0,12,-1,283.46,248.12,87.53,18,63.284866684577494
0,13,-1,28.2,28.2,100.0,3,8.365847791737773
0,14,-1,75.6,75.6,100.0,4,20.652022095006647
0,15,-1,7.2,7.2,100.0,1,0.9385860092140992
0,16,-1,338.26,230.6,68.17,18,45.69640796981086
0,17,-1,193.68,159.57,82.39,13,31.100251626883757
0,18,-1,185.47,180.37,97.25,14,36.72096001726536
0,19,-1,227.88,198.78,87.23,14,50.51280169631424
0,20,-1,28.63,28.63,100.0,3,8.393686317521286
0,21,-1,54.0,54.0,100.0,3,13.146595963601458
0,22,-1,224.78,212.48,94.53,15,54.255527525270686
0,23,-1,385.06,272.7,70.82,21,55.22716976990946
0,24,-1,175.68,146.28,83.27,11,33.94592268024315
0,25,-1,168.98,146.63,86.77,11,30.891346937829198
0,26,-1,253.08,178.18,70.4,18,46.050379318521884
0,27,-1,3.05,3.05,100.0,1,0.7286016936325005
0,28,-1,302.66,219.38,72.48,20,53.76122834393217
0,29,-1,298.08,253.95,85.2,21,56.30759807096588
0,30,-1,254.52,214.71,84.36,18,52.081685224700315
0,31,-1,216.58,201.13,92.87,17,56.60320654708121
0,32,-1,333.72,198.69,59.54,18,47.970868634790854
0,33,-1,27.17,27.17,100.0,3,7.300942325682571
0,34,-1,273.6,216.57,79.16,17,42.687074795776084
0,35,-1,250.92,236.94,94.43,17,49.505490551204126
0,36,-1,287.5,224.65,78.14,18,45.647462398253445
0,37,-1,221.88,177.72,80.1,15,36.905722814649344
0,38,-1,210.6,155.34,73.76,15,36.03146967346777
0,39,-1,2.59,2.59,100.0,2,0.5720893784073187
0,40,-1,41.76,41.76,100.0,2,9.52335727640894
0,41,-1,348.34,255.6,73.38,21,58.62520719526321
0,42,-1,291.24,234.78,80.61,16,39.66450839347943
0,43,-1,209.3,171.12,81.76,17,30.163706581148485
0,44,-1,250.06,246.71,98.66,16,43.002251689393844
0,45,-1,33.84,33.84,100.0,2,8.438678987535788
0,46,-1,59.04,59.04,100.0,4,11.013434792929296
0,47,-1,222.12,214.62,96.62,16,39.62208807945447
0,48,-1,387.22,266.94,68.94,26,52.61548611281676
0,49,-1,361.8,308.79,85.35,26,61.45385791954584
0,50,-1,273.6,247.65,90.52,17,44.396524349538545
0,51,-1,355.32,285.88,80.46,26,49.50024118042579
0,52,-1,38.98,38.98,100.0,4,9.737885383699012
0,53,-1,34.2,34.2,100.0,1,9.839869172541242
0,54,-1,244.56,215.34,88.05,19,32.84014157851247
0,55,-1,287.14,252.73,88.02,20,44.078377736297405
0,56,-1,270.72,235.54,87.01,17,42.34171248874908
0,57,-1,264.0,217.92,82.55,19,26.601909479650207
0,58,-1,270.72,210.81,77.87,18,39.244536589405875
0,59,-1,51.7,51.7,100.0,6,13.235132678387629
0,60,-1,33.84,33.84,100.0,3,10.683772626612898
0,61,-1,249.12,237.86,95.48,18,60.63368009026216
0,62,-1,254.52,188.31,73.99,19,37.39238659159906
0,63,-1,274.46,255.86,93.22,18,51.663857270202016
0,64,-1,270.84,202.59,74.8,18,33.03227892464722
0,65,-1,274.46,259.55,94.57,19,60.158494526374376
0,66,-1,51.0,51.0,100.0,5,8.406617098562453
0,67,-1,311.73,247.92,79.53,19,43.345271804284295
0,68,-1,358.56,280.62,78.26,25,64.13420635620471
0,69,-1,299.16,253.29,84.67,19,61.98050752685869
0,70,-1,254.64,220.23,86.49,18,51.55907482689291
0,71,-1,346.32,279.41,80.68,22,36.89106125242512
0,72,-1,68.4,68.4,100.0,6,12.724477323634066
0,73,-1,44.64,44.64,100.0,4,10.736686096750587
0,74,-1,217.22,217.22,100.0,18,46.39693851301588
0,75,-1,385.56,248.06,64.34,23,54.67198690135842
0,76,-1,275.4,200.36,72.75,20,47.01707890909457
0,77,-1,247.08,195.72,79.21,16,46.2393086662975
0,78,-1,256.54,236.08,92.02,20,40.19790771686305
0,79,-1,24.41,24.41,100.0,3,5.709581816812945
0,80,-1,57.6,57.6,100.0,3,12.68407764730067
0,81,-1,261.69,215.07,82.19,20,39.865251732075215
0,82,-1,363.53,258.58,71.13,27,51.36222714492878
0,83,-1,306.0,249.19,81.43,21,51.05681800256457
0,84,-1,349.32,244.95,70.12,23,47.39473664446427
0,85,-1,229.32,203.52,88.75,17,35.84947917644462
0,86,-1,44.64,44.64,100.0,3,9.910757791783304
0,87,-1,8.64,8.64,100.0,1,2.335419849629472
0,88,-1,275.76,233.3,84.6,20,37.55063851016192
0,89,-1,277.78,260.8,93.89,20,49.77674148841469
0,90,-1,270.0,232.23,86.01,21,49.56506485206262
0,91,-1,304.68,288.88,94.81,18,51.21006881255689
0,92,-1,343.58,250.74,72.98,22,36.305744373207446
0,93,-1,21.6,21.6,100.0,2,5.948963796775555
0,94,-1,14.4,14.4,100.0,1,1.4436542611560839
0,95,-1,341.28,289.69,84.88,20,43.070968877559835
0,96,-1,318.24,250.2,78.62,18,35.61060182096242
0,97,-1,329.18,266.32,80.9,22,35.98835826644633
0,98,-1,322.82,249.88,77.41,21,31.808850854628847
0,99,-1,383.76,268.2,69.89,24,32.767463019274494
0,100,-1,50.16,50.16,100.0,6,9.011625552662101
0,101,-1,106.42,106.42,100.0,7,15.41786327232725
