,day,factor,required,delivery,percents,num_vehicle,carbon_emission(kg)
0,1,-1,20.16,20.16,100.0,2,4.313192398649133
0,2,-1,6.5,6.5,100.0,3,1.3115379524844943
0,3,-1,219.6,160.28,72.99,15,38.7038154068678
0,4,-1,279.44,192.08,68.74,18,45.260006385048136
0,5,-1,183.38,141.62,77.23,12,36.146152454712876
0,6,-1,281.45,195.0,69.28,16,54.423198804845285
0,7,-1,235.8,164.49,69.76,14,40.61910498677939
0,8,-1,267.84,167.91,62.69,16,37.66298915353103
0,9,-1,228.96,193.83,84.66,15,48.03212742728814
0,10,-1,236.74,182.7,77.17,17,46.433119806917254
0,11,-1,259.1,175.04,67.56,17,50.23977183728697
0,12,-1,283.46,190.2,67.1,18,49.1958687146038
0,13,-1,28.2,28.2,100.0,3,8.365847791737773
0,14,-1,75.6,72.38,95.74,4,19.655539553394505
0,15,-1,7.2,7.2,100.0,1,0.9385860092140992
0,16,-1,338.26,157.5,46.56,18,31.540425229847756
0,17,-1,193.68,126.72,65.43,13,24.205481355485514
0,18,-1,185.47,143.52,77.38,14,28.791252728947548
0,19,-1,227.88,168.3,73.85,14,42.083468258012196
0,20,-1,28.63,28.63,100.0,3,8.393686317521286
0,21,-1,54.0,54.0,100.0,3,13.146595963601458
0,22,-1,224.78,193.05,85.88,15,49.11503856697681
0,23,-1,385.06,197.7,51.34,21,41.197859825857876
0,24,-1,175.68,111.6,63.52,11,25.584644354767804
0,25,-1,168.98,122.72,72.62,11,25.116659460550594
0,26,-1,253.08,135.0,53.34,18,34.6951461445123
0,27,-1,3.05,3.05,100.0,1,0.7286016936325005
0,28,-1,302.66,166.79,55.11,20,40.81676144785186
0,29,-1,298.08,212.1,71.16,21,48.83470051812337
0,30,-1,254.52,178.18,70.01,18,42.70416983110158
0,31,-1,216.58,174.72,80.67,17,48.57989342369785
0,32,-1,333.72,149.94,44.93,18,36.60430708849616
0,33,-1,27.17,27.17,100.0,3,7.300942325682571
0,34,-1,273.6,155.32,56.77,17,30.794718387118444
0,35,-1,250.92,177.75,70.84,17,38.08957829004123
0,36,-1,287.5,159.7,55.55,18,32.68040800920008
0,37,-1,221.88,140.22,63.2,15,28.36495131104639
0,38,-1,210.6,125.34,59.52,15,28.573484772083503
0,39,-1,2.59,2.59,100.0,2,0.5720893784073187
0,40,-1,41.76,41.76,100.0,2,9.52335727640894
0,41,-1,348.34,181.22,52.02,21,42.19374922924267
0,42,-1,291.24,183.75,63.09,16,31.152799499314163
0,43,-1,209.3,143.46,68.54,17,24.486271355513555
0,44,-1,250.06,190.52,76.19,16,34.174539129908794
0,45,-1,33.84,33.84,100.0,2,8.438678987535788
0,46,-1,59.04,59.04,100.0,4,11.013434792929296
0,47,-1,222.12,180.36,81.2,16,32.94161895549237
0,48,-1,387.22,198.84,51.35,26,40.951200019038005
0,49,-1,361.8,238.14,65.82,26,49.75300644473798
0,50,-1,273.6,205.14,74.98,17,37.218902782360075
0,51,-1,355.32,211.96,59.65,26,39.00019307137712
0,52,-1,38.98,38.98,100.0,4,9.737885383699012
0,53,-1,34.2,34.2,100.0,1,9.839869172541242
0,54,-1,244.56,163.98,67.05,19,24.978454929782554
0,55,-1,287.14,183.75,63.99,20,33.2679955169316
0,56,-1,270.72,190.92,70.52,17,34.22102130154104
0,57,-1,264.0,158.64,60.09,19,19.693336553057428
0,58,-1,270.72,172.89,63.86,18,32.847166642053814
0,59,-1,51.7,51.7,100.0,6,13.235132678387629
0,60,-1,33.84,33.84,100.0,3,10.683772626612898
0,61,-1,249.12,187.42,75.23,18,48.194583838517325
0,62,-1,254.52,158.31,62.2,19,30.56435632514886
0,63,-1,274.46,210.54,76.71,18,43.38360430223059
0,64,-1,270.84,152.27,56.22,18,25.094962482714163
0,65,-1,274.46,207.26,75.52,19,48.57647303486903
0,66,-1,51.0,51.0,100.0,5,8.406617098562453
0,67,-1,311.73,184.62,59.22,19,33.780286610943115
0,68,-1,358.56,218.32,60.89,25,51.52131401852612
0,69,-1,299.16,206.4,68.99,19,51.12805218154044
0,70,-1,254.64,191.58,75.24,18,45.06355905711995
0,71,-1,346.32,218.72,63.16,22,30.309698632997762
0,72,-1,68.4,68.4,100.0,6,12.724477323634066
0,73,-1,44.64,44.64,100.0,4,10.736686096750587
0,74,-1,217.22,209.04,96.23,18,42.588763691243834
0,75,-1,385.56,175.52,45.52,23,39.13061427154303
0,76,-1,275.4,162.18,58.89,20,37.183404817041165
0,77,-1,247.08,161.85,65.51,16,37.72821659815558
0,78,-1,256.54,183.74,71.62,20,32.24435577465338
0,79,-1,24.41,24.41,100.0,3,5.709581816812945
0,80,-1,57.6,57.6,100.0,3,12.68407764730067
0,81,-1,261.69,185.07,70.72,20,33.61220397816975
0,82,-1,363.53,196.18,53.97,27,40.14056783825642
0,83,-1,306.0,205.65,67.21,21,42.00247871730332
0,84,-1,349.32,203.33,58.21,23,39.035410641936295
0,85,-1,229.32,169.18,73.77,17,28.68813351118752
0,86,-1,44.64,44.64,100.0,3,9.910757791783304
0,87,-1,8.64,8.64,100.0,1,2.335419849629472
0,88,-1,275.76,189.87,68.85,20,30.54564681641966
0,89,-1,277.78,213.92,77.01,20,41.56453989009526
0,90,-1,270.0,179.06,66.32,21,38.87499227379397
0,91,-1,304.68,234.94,77.11,18,43.07433574286925
0,92,-1,343.58,194.62,56.64,22,28.697751661097755
0,93,-1,21.6,21.6,100.0,2,5.948963796775555
0,94,-1,14.4,14.4,100.0,1,1.4436542611560839
0,95,-1,341.28,212.5,62.27,20,32.98026130859734
0,96,-1,318.24,179.1,56.28,18,26.280931166401842
0,97,-1,329.18,201.2,61.12,22,27.609278880933044
0,98,-1,322.82,189.54,58.71,21,23.99190174447501
0,99,-1,383.76,200.7,52.3,24,25.689883812308224
0,100,-1,50.16,50.16,100.0,6,9.011625552662101
0,101,-1,106.42,106.42,100.0,7,15.41786327232725
